Growth (%),Date,Real Exchange Rate Growth (%),RER Index,France Inflation (%),US Inflation (%),France IP Growth (%),US IP Growth (%),France YoY IP Growth (%),US YoY IP Growth (%),France Reserves Index,US Reserves Index_x,US Inflation Rate (%),US Reserves Index_y
,1986-07-01,,5.529438148044255,,,,,,,,,,
-2.83762554003254,1986-07-31,-2.957514686120455,,0.12354294688572409,0.0,-7.633018398806534,-3.005780346820963,3.0513176144243648,1.2215352133915447,3366.952122013547,221.68015491326994,0.0,221.68015491326994
,1986-08-01,,5.372406878733047,,,,,,,,,,
-2.897399991338112,1986-08-31,-2.839913660427673,,0.12337372336062025,0.1826484018266461,-28.22341857335133,2.8456495828368844,1.1570561456752504,1.08361399912138,3444.922118562508,225.09792409416423,0.1826484018266461,225.09792409416423
,1986-09-01,,5.340082930990719,,,,,,,,,,
-0.686866284083143,1986-09-30,-0.6016660404163376,,0.3696818630598564,0.4557885141293294,48.190511906994146,1.1009705924959423,4.883875248838732,0.7070707070705673,3442.325516320931,224.7493836522105,0.4557885141293294,224.7493836522105
,1986-10-01,,5.227354647033578,,,,,,,,,,
-1.9595808383233493,1986-10-31,-2.1109837696139944,,0.24555240021082447,0.09074410163336655,9.439453372137208,-0.40120361083263445,1.5498414934835614,1.5040887850465756,3389.5674885672547,220.08519504005147,0.09074410163336655,220.08519504005147
,1986-11-01,,5.286096188191487,,,,,,,,,,
1.155884014597408,1986-11-30,1.123733611440425,,0.12248378864079257,0.09066183136916539,-5.075731298415942,-0.891957991655834,-0.8573843738678422,1.5477594339620593,3307.9145703182653,223.52439655858328,0.09066183136916539,223.52439655858328
,1986-12-01,,5.219011415456439,,,,,,,,,,
-1.2377732157951904,1986-12-31,-1.2690796827516504,,0.1223173098378938,0.09057971014490018,0.962241169305611,0.29031789809841335,2.270203578038177,1.3793103448274113,3639.136023883623,226.75810900503,0.09057971014490018,226.75810900503
,1987-01-01,,4.927174605472677,,,,,,,,,,
-5.326465733325181,1987-01-31,-5.591802484268726,,0.9163172475914028,0.6334841628959476,-4.331041138858705,0.7381676074684984,-1.7348203221808967,0.25929127052710665,3548.7037923924554,230.82602797281413,0.6334841628959476,230.82602797281413
,1987-02-01,,4.848360852382402,,,,,,,,,,
-1.7742117753418607,1987-02-28,-1.5995729683038862,,0.18159612902328703,0.3597122302157363,0.11349306431274186,2.5574712643678943,1.236929354756322,2.572208650668162,3658.4954713895554,230.70048853354925,0.3597122302157363,230.70048853354925
,1987-03-01,,4.880354029265449,,,,,,,,,,
0.33199658142133437,1987-03-31,0.6598761490149041,,0.12083915734459882,0.44802867383522127,8.27560146114128,-0.12608573830208414,6.280909990108885,4.1794534560863905,3659.798617672679,228.19513670969448,0.44802867383522127,228.19513670969448
,1987-04-01,,4.821533805332378,,,,,,,,,,
-1.197457654883194,1987-04-30,-1.205245020757728,,0.543160953094679,0.5352363960747786,-4.385760818985562,-1.2905035769392947,-2.6069439507050096,3.0760216786289263,3746.3168642879273,217.76239025381687,0.5352363960747786,217.76239025381687
,1987-05-01,,4.780380577683013,,,,,,,,,,
-1.0262787034734377,1987-05-31,-0.8535297959303301,,0.18007010764355957,0.3549245785271715,-6.083465141744782,0.6963194543129436,1.7264101212440375,4.63673951565271,3643.321477744654,214.58947316488312,0.3549245785271715,214.58947316488312
,1987-06-01,,4.873229362408568,,,,,,,,,,
1.7656124363441439,1987-06-30,1.9422885524850386,,0.17974643803910784,0.35366931918645594,7.954398238113725,3.1470505221564027,3.592739930382871,5.621387283236889,3816.383122548883,210.97466788342098,0.35366931918645594,210.97466788342098
,1987-07-01,,4.935751153305767,,,,,,,,,,
1.2576131687242809,1987-07-31,1.282964257325614,,0.2392210590031585,0.2643171806168576,-9.888395535821392,-3.0373512108360923,1.0632570659488527,5.587008343265709,3814.970991214712,207.13665394169527,0.2643171806168576,207.13665394169527
,1987-08-01,,4.990677789444749,,,,,,,,,,
0.822576974347311,1987-08-31,1.1128323619434166,,0.2386663900649344,0.5272407732863416,-27.5669196963644,3.795682235078379,1.987624226514173,6.562364189482639,3794.493398971337,214.596982388063,0.5272407732863416,214.596982388063
,1987-09-01,,4.892846376451961,,,,,,,,,,
